dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
KM,Kunming,98,保姆,保姆,,pɔ mu,pɔ53 mu53,pɔ53mu53,pɔmu
KM,Kunming,99,病了,病了,,pĩ lə,pĩ212 lə53,pĩ212lə53,pĩlə
KM,Kunming,100,伤风,伤风,,ʂÃ foŋ,ʂÃ44 foŋ44,ʂÃ44foŋ44,ʂÃfoŋ
KM,Kunming,101,泻肚,泻肚子,,ɕiɛ tu tsɿ,ɕiɛ212 tu212 tsɿ53,ɕiɛ212tu212t͡sɹ̩53,ɕiɛtut͡sɹ̩
KM,Kunming,102,瘸子,,,pæ pæ,pæ44 pæ44,pæ44pæ44,pæpæ
KM,Kunming,103,驼背,背锅,,pei ko,pei44 ko44,pei44ko44,peiko
KM,Kunming,104,死了,不在了,,pu tsæ lə,pu31 tsæ212 lə53,pu31t͡sæ212lə53,put͡sælə
KM,Kunming,105,看病,瞧病,,tɕˈiɔ pĩ,tɕˈiɔ31 pĩ212,t͡ɕʰiɔ31pĩ212,t͡ɕʰiɔpĩ
KM,Kunming,106,我,我 ,,o,o53,o53,o
KM,Kunming,107,你,你,,ni,ni53,ni53,ni
KM,Kunming,108,他,他  ,,tˈA,tˈA44,tʰA44,tʰA
KM,Kunming,109,我们,我们,,o mə̃,o53 mə̃44,o53mə̃44,omə̃
KM,Kunming,110,你们,你们,,ni mə̃,ni53 mə̃44,ni53mə̃44,nimə̃
KM,Kunming,111,他们,他们,,tˈA mə̃,tˈA44 mə̃44,tʰA44mə̃44,tʰAmə̃
KM,Kunming,112,咱们,我们,,o mə̃,o53 mə̃44,o53mə̃44,omə̃
KM,Kunming,113,自己,自己,,tsɿ tɕi,tsɿ212 tɕi53,t͡sɹ̩212t͡ɕi53,t͡sɹ̩t͡ɕi
KM,Kunming,114,谁,哪个,,nA kə,nA53 kə212,nA53kə212,nAkə
KM,Kunming,115,什么,哪样,,nA iÃ,nA53 iÃ212,nA53iÃ212,nAiÃ
KM,Kunming,116,这里,这点儿,,tʂʅ tiə,tʂʅ212 tiə31,tʂɻ̩212tiə31,tʂɻ̩tiə
KM,Kunming,117,那里,那点儿,,nə tiə,nə212 tiə31,nə212tiə31,nətiə
KM,Kunming,118,哪里,哪点儿,,nA tiə,nA53 tiə31,nA53tiə31,nAtiə
KM,Kunming,119,这个,这个,,tʂʅ kə,tʂʅ44 kə212,tʂɻ̩44kə212,tʂɻ̩kə
KM,Kunming,120,那个,那个,,nə kə,nə212 kə212,nə212kə212,nəkə
KM,Kunming,121,哪一个,哪个,,nA kə,nA53 kə212,nA53kə212,nAkə
KM,Kunming,122,怎么样,咋个了,,tsA kə lə,tsA31 kə212 lə53,t͡sA31kə212lə53,t͡sAkələ
KM,Kunming,123,上头,上首,,ʂÃ ʂəu,ʂÃ212 ʂəu53,ʂÃ212ʂəu53,ʂÃʂəu
KM,Kunming,124,下头,下首 ,,ɕiA ʂəu,ɕiA212 ʂəu53,ɕiA212ʂəu53,ɕiAʂəu
KM,Kunming,125,左边,左手边 ,,tso ʂəu piɛ̃,tso53 ʂəu53 piɛ̃44,t͡so53ʂəu53piɛ̃44,t͡soʂəupiɛ̃
KM,Kunming,126,右边,右手边 ,,iəu ʂəu piɛ̃,iəu212 ʂəu53 piɛ̃44,iəu212ʂəu53piɛ̃44,iəuʂəupiɛ̃
KM,Kunming,127,当中,正中间 ,,tʂə̃ tsoŋ tɕiɛ̃,tʂə̃212 tsoŋ44 tɕiɛ̃44,tʂə̃212t͡soŋ44t͡ɕiɛ̃44,tʂə̃t͡soŋt͡ɕiɛ̃
KM,Kunming,128,里面,以首 ,,i ʂəu,i53 ʂəu53,i53ʂəu53,iʂəu
KM,Kunming,129,外面,外首 ,,uæ ʂəu,uæ212 ʂəu53,uæ212ʂəu53,uæʂəu
KM,Kunming,130,甜,甜,,tˈiɛ̃,tˈiɛ̃31,tʰiɛ̃31,tʰiɛ̃
KM,Kunming,131,酸,酸,,suÃ,suÃ212,suÃ212,suÃ
KM,Kunming,132,咸,咸,,ɕiɛ̃,ɕiɛ̃31,ɕiɛ̃31,ɕiɛ̃
KM,Kunming,133,淡,淡,,tÃ,tÃ212,tÃ212,tÃ
KM,Kunming,134,胖,胖,,pˈÃ,pˈÃ212,pʰÃ212,pʰÃ
KM,Kunming,135,瘦,瘦,,səu,səu212,səu212,səu
KM,Kunming,136,冷,冷,,lə̃,lə̃53,lə̃53,lə̃
KM,Kunming,137,热,热,,ʐə,ʐə31,ʐə31,ʐə
KM,Kunming,138,香,香,,ɕiÃ,ɕiÃ44,ɕiÃ44,ɕiÃ
KM,Kunming,139,臭,臭,,tʂˈəu,tʂˈəu212,tʂʰəu212,tʂʰəu
KM,Kunming,140,粗,粗,,tsˈu,tsˈu44,t͡sʰu44,t͡sʰu
KM,Kunming,141,细,细,,ɕi,ɕi212,ɕi212,ɕi
KM,Kunming,142,长,长,,tʂˈÃ,tʂˈÃ31,tʂʰÃ31,tʂʰÃ
KM,Kunming,143,短,短,,tuÃ,tuÃ53,tuÃ53,tuÃ
KM,Kunming,144,脏,脏,,tsÃ,tsÃ44,t͡sÃ44,t͡sÃ
