dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
TJ,Tianjin,101,泻肚,闹肚子 ,,nɑu tu tsɿ,nɑu53-21 tu53 tsɿ1,nɑu53-21tu53t͡sɹ̩1,nɑutut͡sɹ̩
TJ,Tianjin,102,瘸子,瘸子 ,,tɕˈye tsə,tɕˈye45 tsə3,t͡ɕʰye45t͡sə3,t͡ɕʰyet͡sə
TJ,Tianjin,103,驼背,罗锅儿 ,,luo kuor,luo45 kuor21,luo45kuor21,luokuor
TJ,Tianjin,104,死了,死了,,sɿ lə,sɿ13 lə1,sɹ̩13lə1,sɹ̩lə
TJ,Tianjin,105,看病,看病 ,,kˈan piŋ,kˈan53-21 piŋ53,kʰan53-21piŋ53,kʰanpiŋ
TJ,Tianjin,106,我,我,,uo,uo13,uo13,uo
TJ,Tianjin,107,你,你,,ni,ni13,ni13,ni
TJ,Tianjin,108,他,他,,tˈɑ,tˈɑ21,tʰɑ21,tʰɑ
TJ,Tianjin,109,我们,我们,,uo mən,uo13 mən3,uo13mən3,uomən
TJ,Tianjin,110,你们,你们,,ni mən,ni13 mən3,ni13mən3,nimən
TJ,Tianjin,111,他们,他们,,tˈɑ mən,tˈɑ21 mən1,tʰɑ21mən1,tʰɑmən
TJ,Tianjin,112,咱们,咱们,,tsan mən,tsan45 mən3,t͡san45mən3,t͡sanmən
TJ,Tianjin,113,自己,自个儿 ,,tsɿ kɤr,tsɿ53 kɤr45,t͡sɹ̩53kɤr45,t͡sɹ̩kɤr
TJ,Tianjin,114,谁,谁 ,,sei,sei45,sei45,sei
TJ,Tianjin,115,什么,嘛 ,,mɑ,mɑ53,mɑ53,mɑ
TJ,Tianjin,116,这里,这合儿 ,,tɕie xər,tɕie53 xər1,t͡ɕie53xər1,t͡ɕiexər
TJ,Tianjin,117,那里,那合儿 ,,nɑ xər,nɑ53 xər1,nɑ53xər1,nɑxər
TJ,Tianjin,118,哪里,哪合儿 ,,nɑ xər,nɑ13 xər1,nɑ13xər1,nɑxər
TJ,Tianjin,119,这个,这个,,tɕie kə,tɕie53 kə1,t͡ɕie53kə1,t͡ɕiekə
TJ,Tianjin,120,那个,那个 ,,nɑ kə,nɑ53 kə1,nɑ53kə1,nɑkə
TJ,Tianjin,121,哪一个,哪个 ,,nei kə,nei13 kə3,nei13kə3,neikə
TJ,Tianjin,122,怎么样,□么样 ,,nən mə iɑŋ,nən13 mə3 iɑŋ53,nən13mə3iɑŋ53,nənməiɑŋ
TJ,Tianjin,123,上头,上头 ,,ʂɑŋ tˈou,ʂɑŋ53 tˈou1,ʂɑŋ53tʰou1,ʂɑŋtʰou
TJ,Tianjin,124,下头,下头 ,,ɕiɑ tˈou,ɕiɑ53 tˈou1,ɕiɑ53tʰou1,ɕiɑtʰou
TJ,Tianjin,125,左边,左边儿 ,,tsuo piar,tsuo13 piar3,t͡suo13piar3,t͡suopiar
TJ,Tianjin,126,右边,右边儿 ,,iou piar,iou53 piar1,iou53piar1,ioupiar
TJ,Tianjin,127,当中,当中 ,,tɑŋ tsuŋ,tɑŋ21-13 tsuŋ21,tɑŋ21-13t͡suŋ21,tɑŋt͡suŋ
TJ,Tianjin,128,里面,里边儿 ,,li piar,li13 piar3,li13piar3,lipiar
TJ,Tianjin,129,外面,外边儿 ,,vai piar,vai53 piar1,vai53piar1,vaipiar
TJ,Tianjin,130,甜,甜 ,,tˈian,tˈian45,tʰian45,tʰian
TJ,Tianjin,131,酸,酸 ,,suan,suan21,suan21,suan
TJ,Tianjin,132,咸,咸,,ɕian,ɕian45,ɕian45,ɕian
TJ,Tianjin,133,淡,淡 ,,tan,tan53,tan53,tan
TJ,Tianjin,134,胖,胖,,pˈɑŋ,pˈɑŋ53,pʰɑŋ53,pʰɑŋ
TJ,Tianjin,135,瘦,瘦 ,,sou,sou53,sou53,sou
TJ,Tianjin,136,冷,冷 ,,ləŋ,ləŋ13,ləŋ13,ləŋ
TJ,Tianjin,137,热,热 ,,iɤ,iɤ53,iɤ53,iɤ
TJ,Tianjin,138,香,香 ,,ɕiɑŋ,ɕiɑŋ21,ɕiɑŋ21,ɕiɑŋ
TJ,Tianjin,139,臭,臭 ,,tsˈou,tsˈou53,t͡sʰou53,t͡sʰou
TJ,Tianjin,140,粗,粗 ,,tsˈu,tsˈu21,t͡sʰu21,t͡sʰu
TJ,Tianjin,141,细,细,,ɕi,ɕi53,ɕi53,ɕi
TJ,Tianjin,142,长,长 ,,tsˈɑŋ,tsˈɑŋ45,t͡sʰɑŋ45,t͡sʰɑŋ
TJ,Tianjin,143,短,短 ,,tuan,tuan13,tuan13,tuan
TJ,Tianjin,144,脏,脏 ,,tsɑŋ,tsɑŋ21,t͡sɑŋ21,t͡sɑŋ
TJ,Tianjin,145,干净,干净 ,,kan tɕiŋ,kan21 tɕiŋ1,kan21t͡ɕiŋ1,kant͡ɕiŋ
TJ,Tianjin,146,便宜,便宜 ,,pˈian i,pˈian45 i3,pʰian45i3,pʰiani
TJ,Tianjin,147,刚(来),刚,,kɑŋ,kɑŋ21,kɑŋ21,kɑŋ
TJ,Tianjin,148,刚(合适),整,,tsəŋ,tsəŋ13,t͡səŋ13,t͡səŋ
TJ,Tianjin,149,正好,正好儿 ,,tsəŋ xɑur,tsəŋ53 xɑur13,t͡səŋ53xɑur13,t͡səŋxɑur
TJ,Tianjin,150,和,跟 ,,kən,kən21,kən21,kən
TJ,Tianjin,151,只,只,,tsɿ,tsɿ13,t͡sɹ̩13,t͡sɹ̩
TJ,Tianjin,152,从,从 ,,tsˈuŋ,tsˈuŋ45,t͡sʰuŋ45,t͡sʰuŋ
TJ,Tianjin,153,替,替,,tˈi,tˈi53,tʰi53,tʰi
TJ,Tianjin,154,拿,拿 ,,nɑ,nɑ45,nɑ45,nɑ
TJ,Tianjin,155,故意,成心 ,,tsˈəŋ ɕin,tsˈəŋ45 ɕin21,t͡sʰəŋ45ɕin21,t͡sʰəŋɕin
TJ,Tianjin,156,一,一,,i,i21,i21,i
TJ,Tianjin,157,二,二,,ər,ər53,ər53,ər
TJ,Tianjin,158,三,三,,san,san21,san21,san
TJ,Tianjin,159,四,四,,sɿ,sɿ53,sɹ̩53,sɹ̩
TJ,Tianjin,160,五,五,,u,u13,u13,u
TJ,Tianjin,161,六,六,,liou,liou53,liou53,liou
TJ,Tianjin,162,七,七,,tɕˈi,tɕˈi21,t͡ɕʰi21,t͡ɕʰi
TJ,Tianjin,163,八,八,,pɑ,pɑ21,pɑ21,pɑ
TJ,Tianjin,164,九,九,,tɕiou,tɕiou13,t͡ɕiou13,t͡ɕiou
TJ,Tianjin,165,十,十,,ʂʅ,ʂʅ45,ʂɻ̩45,ʂɻ̩
TJ,Tianjin,166,十一,十一,,ʂʅ i,ʂʅ45 i21,ʂɻ̩45i21,ʂɻ̩i
