dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WZ,Wenzhou,52,脸,面 ,,mi,mi22,mi22,mi
WZ,Wenzhou,53,鼻子,鼻头 ,,bei dɤu,bei213-22 dɤu31-12,bei213-22 dɤu31-12,bei dɤu
WZ,Wenzhou,54,脖子,头颈 ,,dɤu tɕaŋ,dɤu31-42 tɕaŋ35,dɤu31-42 t͡ɕaŋ35,dɤu t͡ɕaŋ
WZ,Wenzhou,55,左手,济手 ,,tsei ɕɤu,tsei42 ɕɤu35,t͡sei42 ɕɤu35,t͡sei ɕɤu
WZ,Wenzhou,56,右手,顺手 ,,joŋ ɕɤu,joŋ22-42 ɕɤu35,joŋ22-42 ɕɤu35,joŋ ɕɤu
WZ,Wenzhou,57,拳头,拳头 ,,dʑy dɤu,dʑy31-22 dɤu31-12,dʑy31-22 dɤu31-12,dʑy dɤu
WZ,Wenzhou,58,手指头,手指头儿 ,,ɕɤu tsɿ dʑy ŋ̩,ɕɤu35-21 tsɿ35 dʑy31-22 ŋ̩31-12,ɕɤu35-21 t͡sɹ̩35 dʑy31-22 ŋ̩31-12,ɕɤu t͡sɹ̩ dʑy ŋ̩
WZ,Wenzhou,59,指甲,指甲 ,,tsɿ ka,tsɿ35 ka213-13,t͡sɹ̩35 ka213-13,t͡sɹ̩ ka
WZ,Wenzhou,60,膝盖,脚□头 ,,tɕa kˈy dɤu,tɕa213-35 kˈy213-22 dɤu31-12,t͡ɕa213-35 kʰy213-22 dɤu31-12,t͡ɕa kʰy dɤu
WZ,Wenzhou,61,腿,腿 ,,tˈai,tˈai35,tʰai35,tʰai
WZ,Wenzhou,62,父亲,阿伯 ,,a pa,a33-21 pa213-13,a33-21 pa213-13,a pa
WZ,Wenzhou,63,母亲,阿妈 ,,a ma,a33-21 ma35,a33-21 ma35,a ma
WZ,Wenzhou,64,祖父,阿爷 ,,a ji,a33-21 ji31,a33-21 ji31,a ji
WZ,Wenzhou,65,祖母,娘娘 ,,ȵi ȵi,ȵi31-21 ȵi31,ɲi31-21 ɲi31,ɲi ɲi
WZ,Wenzhou,66,伯父,伯伯 ,,pa pa,pa213-21 pa213-13,pa213-21 pa213-13,pa pa
WZ,Wenzhou,67,伯母,阿姥 ,,a mo,a33-21 mo33,a33-21 mo33,a mo
WZ,Wenzhou,68,叔父,阿叔 ,,a ɕɤy,a33-21 ɕɤy213,a33-21 ɕɤy213,a ɕɤy
WZ,Wenzhou,69,叔母,阿婶,,a saŋ,a33-21 saŋ35,a33-21 saŋ35,a saŋ
WZ,Wenzhou,70,外祖父,阿爷 ,,a ji,a33-21 ji31,a33-21 ji31,a ji
WZ,Wenzhou,71,外祖母,娘娘 ,,ȵi ȵi,ȵi31-21 ȵi31,ɲi31-21 ɲi31,ɲi ɲi
WZ,Wenzhou,72,舅舅,舅舅 ,,dʑau dʑau,dʑau35-21 dʑau35,dʑau35-21 dʑau35,dʑau dʑau
WZ,Wenzhou,73,舅母,妗娘儿,,,,,
WZ,Wenzhou,74,丈夫,老公,,lɜ koŋ,lɜ35-42 koŋ33,lɜ35-42 koŋ33,lɜ koŋ
WZ,Wenzhou,75,妻子,老安,,lɜ jy,lɜ35-42 jy33,lɜ35-42 jy33,lɜ jy
WZ,Wenzhou,76,儿子,儿,,ŋ̩,ŋ̩31,ŋ̩31,ŋ̩
WZ,Wenzhou,77,女儿,女儿 ,,na ŋ̩,na35-42 ŋ̩31-21,na35-42 ŋ̩31-21,na ŋ̩
