dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
MX,Meixian,31,马铃薯,马铃薯 ,,ma laŋ su,ma44-35 laŋ11 su11,ma44-35 laŋ11 su11,ma laŋ su
MX,Meixian,32,南瓜,冬瓜 ,,tuŋ kua,tuŋ44 kua44,tuŋ44 kua44,tuŋ kua
MX,Meixian,33,猪,猪儿 ,,tsu ve,tsu44-35 ve,tsu44-35 ve,tsu ve
MX,Meixian,34,公猪,猪哥,,tsu ko,tsu44 ko44,tsu44 ko44,tsu ko
MX,Meixian,35,母猪,猪嫲,,tsu ma,tsu44-35 ma11,tsu44-35 ma11,tsu ma
MX,Meixian,36,公鸡,鸡公 ,,ke kuŋ,ke44 kuŋ44,ke44 kuŋ44,ke kuŋ
MX,Meixian,37,母鸡,鸡嫲 ,,ke ma,ke44 ma11,ke44 ma11,ke ma
MX,Meixian,38,麻雀,禾笔儿 ,,vo pit le,vo11 pit1 le,vo11 pit1 le,vo pit le
MX,Meixian,39,老鼠,老鼠儿,,lau tsˈu ve,lau31 tsˈu31 ve,lau31 tsˈu31 ve,lau tsˈu ve
MX,Meixian,40,臭虫,乾蜱 ,,kon pˈi,kon44 pˈi44,kon44 pˈi44,kon pˈi
MX,Meixian,41,房子(整),屋儿,,vuk e,vuk1 e,vuk1 e,vuk e
MX,Meixian,42,房子(单),间儿 ,,kian ne,kian44-35 ne,kian44-35 ne,kian ne
MX,Meixian,43,窗户,窗儿 ,,tsˈuŋ ŋe,tsˈuŋ44-35 ŋe,tsˈuŋ44-35 ŋe,tsˈuŋ ŋe
MX,Meixian,44,门坎,门段 ,,mum ton,mum11 ton53,mum11 ton53,mum ton
MX,Meixian,45,厕所,屎窖 ,,sɿ kau,sɿ31 kau53,sɹ̩31 kau53,sɹ̩ kau
MX,Meixian,46,厨房,厨房下 ,,tsˈu foŋ ha,tsˈu11 foŋ11 ha44,tsˈu11 foŋ11 ha44,tsˈu foŋ ha
MX,Meixian,47,烟囱,烟涵 ,,ian ham,ian44-35 ham11,ian44-35 ham11,ian ham
MX,Meixian,48,桌子,桌儿,,tsok e,tsok1 e,tsok1 e,tsok e
MX,Meixian,49,楼梯,梯排 ,,tˈoi pˈai,tˈoi44-35 pˈai11,tˈoi44-35 pˈai11,tˈoi pˈai
MX,Meixian,50,头,头,,tˈeu,tˈeu11,tˈeu11,tˈeu
MX,Meixian,51,额头,额 ,,ŋiak,ŋiak1,ŋiak1,ŋiak
MX,Meixian,52,脸,面 ,,mien,mien53,mien53,mien
MX,Meixian,53,鼻子,鼻公 ,,pˈi kuŋ,pˈi53 kuŋ44,pˈi53 kuŋ44,pˈi kuŋ
MX,Meixian,54,脖子,颈茎 ,,kiaŋ kin,kiaŋ31 kin44,kiaŋ31 kin44,kiaŋ kin
MX,Meixian,55,左手,左手 ,,tso su,tso31 su31,tso31 su31,tso su
MX,Meixian,56,右手,右手 ,,iu su,iu53-55 su31,iu53-55 su31,iu su
MX,Meixian,57,拳头,拳头 ,,kˈian tˈeu,kˈian11 tˈeu11,kˈian11 tˈeu11,kˈian tˈeu
MX,Meixian,58,手指头,手指 ,,su tsɿ,su31 tsɿ31,su31 tsɹ̩31,su tsɹ̩
MX,Meixian,59,指甲,手指甲 ,,su tsɿ kap,su31 tsɿ31 kap1,su31 tsɹ̩31 kap1,su tsɹ̩ kap
MX,Meixian,60,膝盖,膝头项 ,,tsˈit tˈeu hoŋ,tsˈit1 tˈeu11 hoŋ53,tsˈit1 tˈeu11 hoŋ53,tsˈit tˈeu hoŋ
MX,Meixian,61,腿,脚,,kiok,kiok1,kiok1,kiok
MX,Meixian,62,父亲,阿爸,,a pa,a44 pa44,a44 pa44,a pa
MX,Meixian,63,母亲,阿姆,,a me,a44 me44,a44 me44,a me
MX,Meixian,64,祖父,阿公 ,,a kuŋ,a44 kuŋ44,a44 kuŋ44,a kuŋ
MX,Meixian,65,祖母,阿婆,,a pˈo,a44-35 pˈo11,a44-35 pˈo11,a pˈo
MX,Meixian,66,伯父,阿伯,,a pak,a44-35 pak1,a44-35 pak1,a pak
MX,Meixian,67,伯母,伯姆 ,,pak me,pak1 me44,pak1 me44,pak me
MX,Meixian,68,叔父,阿叔 ,,a suk,a44-35 suk1,a44-35 suk1,a suk
MX,Meixian,69,叔母,叔姆 ,,suk me,suk1 me44,suk1 me44,suk me
MX,Meixian,70,外祖父,外阿公 ,,ŋoi a kuŋ,ŋoi53 a44 kuŋ44,ŋoi53 a44 kuŋ44,ŋoi a kuŋ
MX,Meixian,71,外祖母,外阿婆 ,,ŋoi a pˈo,ŋoi53 a44-35 pˈo11,ŋoi53 a44-35 pˈo11,ŋoi a pˈo
MX,Meixian,72,舅舅,阿舅 ,,a kˈiu,a44 kˈiu44,a44 kˈiu44,a kˈiu
MX,Meixian,73,舅母,舅姆 ,,kˈiu me,kˈiu44 me44,kˈiu44 me44,kˈiu me
MX,Meixian,74,丈夫,老公 ,,lau kuŋ,lau31 kuŋ44,lau31 kuŋ44,lau kuŋ
MX,Meixian,75,妻子,老婆 ,,lau pˈo,lau31 pˈo11,lau31 pˈo11,lau pˈo
MX,Meixian,76,儿子,赖儿 ,,lai ie,lai53-55 ie,lai53-55 ie,lai ie
MX,Meixian,77,女儿,妹儿 ,,moi ie,moi53-55 ie,moi53-55 ie,moi ie
MX,Meixian,78,早饭,食朝 ,,sət tsau,sət5 tsau44,sət5 tsau44,sət tsau
MX,Meixian,79,午饭,食昼,,sət tsu,sət5 tsu53,sət5 tsu53,sət tsu
MX,Meixian,80,晚饭,食夜 ,,sət ia,sət5 ia53,sət5 ia53,sət ia
MX,Meixian,81,面条,面 ,,mien,mien53,mien53,mien
MX,Meixian,82,馒头,馒头 ,,man tˈeu,man11 tˈeu11,man11 tˈeu11,man tˈeu
MX,Meixian,83,包子,包儿 ,,pau ve,pau44-35 ve,pau44-35 ve,pau ve
MX,Meixian,84,馄饨,饺儿 ,,kiau ve,kiau11 ve,kiau11 ve,kiau ve
MX,Meixian,85,醋,酸醋 ,,son tsˈɿ,son44-35 tsˈɿ53,son44-35 tsˈɹ̩53,son tsˈɹ̩
MX,Meixian,86,酱油,白味 ,,pˈak mi,pˈak5 mi53,pˈak5 mi53,pˈak mi
MX,Meixian,87,盐,盐 ,,iam,iam11,iam11,iam
MX,Meixian,88,筷子,筷儿 ,,kˈuai ie,kˈuai53-55 ie,kˈuai53-55 ie,kˈuai ie
MX,Meixian,89,勺儿,勺儿,,sok e,sok5 e,sok5 e,sok e
MX,Meixian,90,男人,男儿人 ,,nam me ŋin,nam11 me ŋin11,nam11 me ŋin11,nam me ŋin
MX,Meixian,91,女人,妇人家 ,,fu ŋin ka,fu53-55 ŋin11 ka44,fu53-55 ŋin11 ka44,fu ŋin ka
MX,Meixian,92,男孩子,细阿哥儿,,se a ko e,se53 a44 ko44-35 e,se53 a44 ko44-35 e,se a ko e
